frame.time_relative,frame.len,frame.protocols,frame.len,ip.version,_ws.col.protocol,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,ip.geoip.dst_country,ip.geoip.dst_city,ip.geoip.src_country,ip.geoip.src_city,tcp.analysis,tcp.len,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,udp.length,udp.port,icmp.code,icmp.length,icmp.type,icmp.pref_level,icmpv6.code,icmpv6.length,icmpv6.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.content_encoding,http.content_length,http.content_type,http.location,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.tls_port,http.user_agent,http.www_authenticate,tls.alert_message,tls.ech.cipher_suite,tls.esni.suite,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,tls.ssl2.handshake.type,tls.ssl2.handshake.cipherspec,sip.auth,sip.auth.algorithm,sip.Geolocation,sip.MIME-Version,sip.Via.transport,sip.Via.ttl,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,dhcpv6.auth.algorithm,dhcpv6.auth.protocol,dhcpv6.hopcount,rdp.action,rdp.bVersion,rdp.bandwidth.headerlen,rdp.bandwidth.reqtype,rdp.bandwidth.resptype,rdp.bandwidth.typeid,rdp.client.address,rdp.connectionType,rdp.domain,rdp.encryptionLevel,rdp.encryptionMethod,rdp.entrySize,rdp.fastpath.eventheader,rdp.header.length,rdp.header.type,rdp.heartbeat.period,rdp.length,rdp.negReq.selectedProtocol,rdp.rdstls.version,rdp.networkcharacteristics.averagertt,rdp.targetUser,rdp.totalLength,rsync.hdr_magic,rsync.hdr_version,sftp.length,sftp.name_count,sftp.packet_length,sftp.packet_type,sftp.status,sftp.version,rtp.block-length,rtp.hdr_ext,rtp.p_type,rtp.version
0.000000000,,raw:ip:tcp,60,4,TCP,20,,0xf937,0x02,False,True,False,0,63,6,0x2af1,10.101.1.100,10.103.1.100,60,0x00,,,,,,,41196,41196,22,0,0,0,40,0x0002,False,True,False,False,False,False,False,29200,0x012c,0,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000725000,,raw:ip:tcp,60,4,TCP,20,,0x0000,0x02,False,True,False,0,63,6,0x2429,10.103.1.100,10.101.1.100,60,0x00,,,,,1,,22,22,41196,0,1,0,40,0x0012,False,True,False,False,True,False,False,28960,0xd63c,0,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000841000,,raw:ip:tcp,52,4,TCP,20,,0xf938,0x02,False,True,False,0,63,6,0x2af8,10.101.1.100,10.103.1.100,52,0x00,,,,,1,,41196,41196,22,1,1,0,32,0x0010,False,False,False,False,True,False,False,29312,0x74c9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001558000,,raw:ip:tcp:ssh,73,4,SSH,20,,0xf939,0x02,False,True,False,0,63,6,0x2ae2,10.101.1.100,10.103.1.100,73,0x00,,,,,1,,41196,41196,22,1,1,21,32,0x0018,False,False,False,True,True,False,False,29312,0xb102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH-2.0-OpenSSH_7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001844000,,raw:ip:tcp,52,4,TCP,20,,0xbe97,0x02,False,True,False,0,63,6,0x6599,10.103.1.100,10.101.1.100,52,0x00,,,,,1,,22,22,41196,1,22,0,32,0x0010,False,False,False,False,True,False,False,29056,0x74b4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018117000,,raw:ip:tcp:ssh,73,4,SSHv2,20,,0xbe98,0x02,False,True,False,0,63,6,0x6583,10.103.1.100,10.101.1.100,73,0x00,,,,,1,,22,22,41196,1,22,21,32,0x0018,False,False,False,True,True,False,False,29056,0xb0dd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH-2.0-OpenSSH_7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018202000,,raw:ip:tcp,52,4,TCP,20,,0xf93a,0x02,False,True,False,0,63,6,0x2af6,10.101.1.100,10.103.1.100,52,0x00,,,,,1,,41196,41196,22,22,22,0,32,0x0010,False,False,False,False,True,False,False,29312,0x747b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018767000,,raw:ip:tcp:ssh,1378,4,TCP,20,,0x793b,0x02,False,True,False,0,63,6,0xa5c7,10.101.1.100,10.103.1.100,1378,0x00,,,,,1,,41196,41196,22,22,22,1326,32,0x0010,False,False,False,False,True,False,False,29312,0x8967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018776000,,raw:ip:tcp:ssh,222,4,SSHv2,20,,0x793c,0x02,False,True,False,0,63,6,0xaa4a,10.101.1.100,10.103.1.100,222,0x00,,,,,1,,41196,41196,22,1348,22,170,32,0x0018,False,False,False,True,True,False,False,29312,0xf2bd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019154000,,raw:ip:tcp,52,4,TCP,20,,0xbe99,0x02,False,True,False,0,63,6,0x6597,10.103.1.100,10.101.1.100,52,0x00,,,,,1,,22,22,41196,22,1518,0,32,0x0010,False,False,False,False,True,False,False,34560,0x6e79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
