frame.time_relative,frame.len,frame.protocols,frame.len,ip.version,_ws.col.protocol,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,ip.geoip.dst_country,ip.geoip.dst_city,ip.geoip.src_country,ip.geoip.src_city,tcp.analysis,tcp.len,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,udp.length,udp.port,icmp.code,icmp.length,icmp.type,icmp.pref_level,icmpv6.code,icmpv6.length,icmpv6.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.content_encoding,http.content_length,http.content_type,http.location,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.tls_port,http.user_agent,http.www_authenticate,tls.alert_message,tls.ech.cipher_suite,tls.esni.suite,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,tls.ssl2.handshake.type,tls.ssl2.handshake.cipherspec,sip.auth,sip.auth.algorithm,sip.Geolocation,sip.MIME-Version,sip.Via.transport,sip.Via.ttl,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,dhcpv6.auth.algorithm,dhcpv6.auth.protocol,dhcpv6.hopcount,rdp.action,rdp.bVersion,rdp.bandwidth.headerlen,rdp.bandwidth.reqtype,rdp.bandwidth.resptype,rdp.bandwidth.typeid,rdp.client.address,rdp.connectionType,rdp.domain,rdp.encryptionLevel,rdp.encryptionMethod,rdp.entrySize,rdp.fastpath.eventheader,rdp.header.length,rdp.header.type,rdp.heartbeat.period,rdp.length,rdp.negReq.selectedProtocol,rdp.rdstls.version,rdp.networkcharacteristics.averagertt,rdp.targetUser,rdp.totalLength,rsync.hdr_magic,rsync.hdr_version,sftp.length,sftp.name_count,sftp.packet_length,sftp.packet_type,sftp.status,sftp.version,rtp.block-length,rtp.hdr_ext,rtp.p_type,rtp.version
0.000000000,,raw:ip:tcp:tls,266,4,TLSv1.2,20,,0x055f,0x02,False,True,False,0,127,6,0xdd9f,10.118.1.100,10.116.1.162,266,0x00,,,,,1,,5061,5061,61696,1,1,226,20,0x0018,False,False,False,True,True,False,False,2046,0xd6ee,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001766000,,raw:ip:tcp:tls,355,4,TLSv1.2,20,,0xe182,0x02,False,True,False,0,127,6,0x0123,10.116.1.162,10.118.1.100,355,0x00,,,,,1,,61696,61696,5061,1,227,315,20,0x0018,False,False,False,True,True,False,False,8191,0x62db,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.065824000,,raw:ip:tcp,40,4,TCP,20,,0x0560,0x02,False,True,False,0,127,6,0xde80,10.118.1.100,10.116.1.162,40,0x00,,,,,1,,5061,5061,61696,227,316,0,20,0x0010,False,False,False,False,True,False,False,2045,0x1676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.253819000,,raw:ip:tcp:tls,188,4,TLSv1.2,20,,0xe183,0x02,False,True,False,0,127,6,0x01c9,10.116.1.162,10.118.1.100,188,0x00,,,,,1,,61696,61696,5061,316,227,148,20,0x0018,False,False,False,True,True,False,False,8191,0xa5ef,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.255946000,,raw:ip:tcp:tls,198,4,TLSv1.2,20,,0x0561,0x02,False,True,False,0,127,6,0xdde1,10.118.1.100,10.116.1.162,198,0x00,,,,,1,,5061,5061,61696,227,464,158,20,0x0018,False,False,False,True,True,False,False,2044,0xc99f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.296348000,,raw:ip:tcp,40,4,TCP,20,,0xe184,0x02,False,True,False,0,127,6,0x025c,10.116.1.162,10.118.1.100,40,0x00,,,,,1,,61696,61696,5061,464,385,0,20,0x0010,False,False,False,False,True,False,False,8190,0xfd42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.369047000,,raw:ip:tcp:tls,281,4,TLSv1.2,20,,0x0562,0x02,False,True,False,0,127,6,0xdd8d,10.118.1.100,10.116.1.162,281,0x00,,,,,1,,5061,5061,61696,385,464,241,20,0x0018,False,False,False,True,True,False,False,2044,0xdf43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.370813000,,raw:ip:tcp:tls,319,4,TLSv1.2,20,,0xe185,0x02,False,True,False,0,127,6,0x0144,10.116.1.162,10.118.1.100,319,0x00,,,,,1,,61696,61696,5061,464,626,279,20,0x0018,False,False,False,True,True,False,False,8195,0x632e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.404390000,,raw:ip:tcp:tls,729,4,TLSv1.2,20,,0x0563,0x02,False,True,False,0,127,6,0xdbcc,10.118.1.100,10.116.1.162,729,0x00,,,,,1,,5061,5061,61696,626,743,689,20,0x0018,False,False,False,True,True,False,False,2043,0x35f9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.405704000,,raw:ip:tcp:tls,286,4,TLSv1.2,20,,0xe186,0x02,False,True,False,0,127,6,0x0164,10.116.1.162,10.118.1.100,286,0x00,,,,,1,,61696,61696,5061,743,1315,246,20,0x0018,False,False,False,True,True,False,False,8192,0x82a5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
