frame.time_relative,frame.len,frame.protocols,frame.len,ip.version,_ws.col.protocol,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,ip.geoip.dst_country,ip.geoip.dst_city,ip.geoip.src_country,ip.geoip.src_city,tcp.analysis,tcp.len,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,udp.length,udp.port,icmp.code,icmp.length,icmp.type,icmp.pref_level,icmpv6.code,icmpv6.length,icmpv6.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.content_encoding,http.content_length,http.content_type,http.location,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.tls_port,http.user_agent,http.www_authenticate,tls.alert_message,tls.ech.cipher_suite,tls.esni.suite,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,tls.ssl2.handshake.type,tls.ssl2.handshake.cipherspec,sip.auth,sip.auth.algorithm,sip.Geolocation,sip.MIME-Version,sip.Via.transport,sip.Via.ttl,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,dhcpv6.auth.algorithm,dhcpv6.auth.protocol,dhcpv6.hopcount,rdp.action,rdp.bVersion,rdp.bandwidth.headerlen,rdp.bandwidth.reqtype,rdp.bandwidth.resptype,rdp.bandwidth.typeid,rdp.client.address,rdp.connectionType,rdp.domain,rdp.encryptionLevel,rdp.encryptionMethod,rdp.entrySize,rdp.fastpath.eventheader,rdp.header.length,rdp.header.type,rdp.heartbeat.period,rdp.length,rdp.negReq.selectedProtocol,rdp.rdstls.version,rdp.networkcharacteristics.averagertt,rdp.targetUser,rdp.totalLength,rsync.hdr_magic,rsync.hdr_version,sftp.length,sftp.name_count,sftp.packet_length,sftp.packet_type,sftp.status,sftp.version,rtp.block-length,rtp.hdr_ext,rtp.p_type,rtp.version
0.000000000,,raw:ip:tcp,60,4,TCP,20,,0x68d4,0x02,False,True,False,0,63,6,0xbb54,10.101.1.100,10.103.1.100,60,0x00,,,,,,,41172,41172,22,0,0,0,40,0x0002,False,True,False,False,False,False,False,29200,0x3b0b,0,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000613000,,raw:ip:tcp,60,4,TCP,20,,0x0000,0x02,False,True,False,0,63,6,0x2429,10.103.1.100,10.101.1.100,60,0x00,,,,,1,,22,22,41172,0,1,0,40,0x0012,False,True,False,False,True,False,False,28960,0xe4ff,0,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000700000,,raw:ip:tcp,52,4,TCP,20,,0x68d5,0x02,False,True,False,0,63,6,0xbb5b,10.101.1.100,10.103.1.100,52,0x00,,,,,1,,41172,41172,22,1,1,0,32,0x0010,False,False,False,False,True,False,False,29312,0x838c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001024000,,raw:ip:tcp:ssh,73,4,SSH,20,,0x68d6,0x02,False,True,False,0,63,6,0xbb45,10.101.1.100,10.103.1.100,73,0x00,,,,,1,,41172,41172,22,1,1,21,32,0x0018,False,False,False,True,True,False,False,29312,0xbfc6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH-2.0-OpenSSH_7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001342000,,raw:ip:tcp,52,4,TCP,20,,0xf5c6,0x02,False,True,False,0,63,6,0x2e6a,10.103.1.100,10.101.1.100,52,0x00,,,,,1,,22,22,41172,1,22,0,32,0x0010,False,False,False,False,True,False,False,29056,0x8378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011448000,,raw:ip:tcp:ssh,73,4,SSHv2,20,,0xf5c7,0x02,False,True,False,0,63,6,0x2e54,10.103.1.100,10.101.1.100,73,0x00,,,,,1,,22,22,41172,1,22,21,32,0x0018,False,False,False,True,True,False,False,29056,0xbfa8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH-2.0-OpenSSH_7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011532000,,raw:ip:tcp,52,4,TCP,20,,0x68d7,0x02,False,True,False,0,63,6,0xbb59,10.101.1.100,10.103.1.100,52,0x00,,,,,1,,41172,41172,22,22,22,0,32,0x0010,False,False,False,False,True,False,False,29312,0x834c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011928000,,raw:ip:tcp:ssh,1378,4,TCP,20,,0x68d8,0x02,False,True,False,0,63,6,0xb62a,10.101.1.100,10.103.1.100,1378,0x00,,,,,1,,41172,41172,22,22,22,1326,32,0x0010,False,False,False,False,True,False,False,29312,0x2381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011932000,,raw:ip:tcp:ssh,222,4,SSHv2,20,,0x68d9,0x02,False,True,False,0,63,6,0xbaad,10.101.1.100,10.103.1.100,222,0x00,,,,,1,,41172,41172,22,1348,22,170,32,0x0018,False,False,False,True,True,False,False,29312,0x018f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012322000,,raw:ip:tcp,52,4,TCP,20,,0xf5c8,0x02,False,True,False,0,63,6,0x2e68,10.103.1.100,10.101.1.100,52,0x00,,,,,1,,22,22,41172,22,1518,0,32,0x0010,False,False,False,False,True,False,False,34560,0x7d4a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014275000,,raw:ip:tcp:ssh,1332,4,SSHv2,20,,0xf5c9,0x02,False,True,False,0,63,6,0x2967,10.103.1.100,10.101.1.100,1332,0x00,,,,,1,,22,22,41172,22,1518,1280,32,0x0018,False,False,False,True,True,False,False,34560,0x0c42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017006000,,raw:ip:tcp:ssh,100,4,SSHv2,20,,0x68da,0x02,False,True,False,0,63,6,0xbb26,10.101.1.100,10.103.1.100,100,0x00,,,,,1,,41172,41172,22,1518,1302,48,32,0x0018,False,False,False,True,True,False,False,32128,0x557e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023160000,,raw:ip:tcp:ssh,416,4,SSHv2,20,,0xf5ca,0x02,False,True,False,0,63,6,0x2cfa,10.103.1.100,10.101.1.100,416,0x00,,,,,1,,22,22,41172,1302,1566,364,32,0x0018,False,False,False,True,True,False,False,34560,0xfed5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecdsa-sha2-nistp256,ecdsa-sha2-nistp256,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026546000,,raw:ip:tcp:ssh,68,4,SSHv2,20,,0x68db,0x02,False,True,False,0,63,6,0xbb45,10.101.1.100,10.103.1.100,68,0x00,,,,,1,,41172,41172,22,1566,1666,16,32,0x0018,False,False,False,True,True,False,False,34688,0x6c5b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
