frame.time_relative,frame.len,frame.protocols,frame.len,ip.version,_ws.col.protocol,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,ip.geoip.dst_country,ip.geoip.dst_city,ip.geoip.src_country,ip.geoip.src_city,tcp.analysis,tcp.len,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,udp.length,udp.port,icmp.code,icmp.length,icmp.type,icmp.pref_level,icmpv6.code,icmpv6.length,icmpv6.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.content_encoding,http.content_length,http.content_type,http.location,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.tls_port,http.user_agent,http.www_authenticate,tls.alert_message,tls.ech.cipher_suite,tls.esni.suite,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,tls.ssl2.handshake.type,tls.ssl2.handshake.cipherspec,sip.auth,sip.auth.algorithm,sip.Geolocation,sip.MIME-Version,sip.Via.transport,sip.Via.ttl,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,dhcpv6.auth.algorithm,dhcpv6.auth.protocol,dhcpv6.hopcount,rdp.action,rdp.bVersion,rdp.bandwidth.headerlen,rdp.bandwidth.reqtype,rdp.bandwidth.resptype,rdp.bandwidth.typeid,rdp.client.address,rdp.connectionType,rdp.domain,rdp.encryptionLevel,rdp.encryptionMethod,rdp.entrySize,rdp.fastpath.eventheader,rdp.header.length,rdp.header.type,rdp.heartbeat.period,rdp.length,rdp.negReq.selectedProtocol,rdp.rdstls.version,rdp.networkcharacteristics.averagertt,rdp.targetUser,rdp.totalLength,rsync.hdr_magic,rsync.hdr_version,sftp.length,sftp.name_count,sftp.packet_length,sftp.packet_type,sftp.status,sftp.version,rtp.block-length,rtp.hdr_ext,rtp.p_type,rtp.version
0.000000000,,raw:ip:tcp:tls,274,4,TLSv1.2,20,,0x2e64,0x02,False,True,False,0,127,6,0xb492,10.118.1.100,10.116.1.162,274,0x00,,,,,1,,5061,5061,61696,1,1,234,20,0x0018,False,False,False,True,True,False,False,2047,0xeb76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001869000,,raw:ip:tcp:tls,275,4,TLSv1.2,20,,0x0d3b,0x02,False,True,False,0,127,6,0xd5ba,10.116.1.162,10.118.1.100,275,0x00,,,,,1,,61696,61696,5061,1,235,235,20,0x0018,False,False,False,True,True,False,False,8192,0x33d4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059636000,,raw:ip:tcp,40,4,TCP,20,,0x2e65,0x02,False,True,False,0,127,6,0xb57b,10.118.1.100,10.116.1.162,40,0x00,,,,,1,,5061,5061,61696,235,236,0,20,0x0010,False,False,False,False,True,False,False,2046,0x2ea6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.448715000,,raw:ip:tcp:tls,283,4,TLSv1.2,20,,0x2e66,0x02,False,True,False,0,127,6,0xb487,10.118.1.100,10.116.1.162,283,0x00,,,,,1,,5061,5061,61696,235,236,243,20,0x0018,False,False,False,True,True,False,False,2046,0xbc9f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.451044000,,raw:ip:tcp:tls,279,4,TLSv1.2,20,,0x0d3c,0x02,False,True,False,0,127,6,0xd5b5,10.116.1.162,10.118.1.100,279,0x00,,,,,1,,61696,61696,5061,236,478,239,20,0x0018,False,False,False,True,True,False,False,8191,0x7e6a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.484693000,,raw:ip:tcp:tls,675,4,TLSv1.2,20,,0x2e67,0x02,False,True,False,0,127,6,0xb2fe,10.118.1.100,10.116.1.162,675,0x00,,,,,1,,5061,5061,61696,478,475,635,20,0x0018,False,False,False,True,True,False,False,2045,0x272f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.485270000,,raw:ip:tcp:tls,263,4,TLSv1.2,20,,0x0d3d,0x02,False,True,False,0,127,6,0xd5c4,10.116.1.162,10.118.1.100,263,0x00,,,,,1,,61696,61696,5061,475,1113,223,20,0x0018,False,False,False,True,True,False,False,8195,0x168d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.487309000,,raw:ip:tcp:tls,258,4,TLSv1.2,20,,0x2e68,0x02,False,True,False,0,127,6,0xb49e,10.118.1.100,10.116.1.162,258,0x00,,,,,1,,5061,5061,61696,1113,698,218,20,0x0018,False,False,False,True,True,False,False,2044,0x6e68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.487716000,,raw:ip:tcp:tls,277,4,TLSv1.2,20,,0x0d3e,0x02,False,True,False,0,127,6,0xd5b5,10.116.1.162,10.118.1.100,277,0x00,,,,,1,,61696,61696,5061,698,1331,237,20,0x0018,False,False,False,True,True,False,False,8194,0x226e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.550467000,,raw:ip:tcp,40,4,TCP,20,,0x2e69,0x02,False,True,False,0,127,6,0xb577,10.118.1.100,10.116.1.162,40,0x00,,,,,1,,5061,5061,61696,1331,935,0,20,0x0010,False,False,False,False,True,False,False,2043,0x27a6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
